,Celcius,Fahrenheit,Humidity
2020-03-13 02:15:15.622042+00:00,15.399999618530273,59.71999931335449,47.79999923706055
2020-03-13 02:16:16.185367+00:00,15.300000190734863,59.54000034332275,47.70000076293945
2020-03-13 02:17:16.772494+00:00,15.300000190734863,59.54000034332275,48.400001525878906
2020-03-13 02:18:17.309501+00:00,15.300000190734863,59.54000034332275,48.29999923706055
2020-03-13 02:19:17.895048+00:00,15.399999618530273,59.71999931335449,47.5
2020-03-13 02:20:23.538777+00:00,15.399999618530273,59.71999931335449,47.5
2020-03-13 02:21:24.125889+00:00,15.399999618530273,59.71999931335449,47.400001525878906
2020-03-13 02:22:27.241222+00:00,15.399999618530273,59.71999931335449,47.599998474121094
2020-03-13 02:23:27.828364+00:00,15.300000190734863,59.54000034332275,47.29999923706055
2020-03-13 02:24:28.415440+00:00,15.199999809265137,59.359999656677246,48.0
2020-03-13 02:25:28.944167+00:00,15.300000190734863,59.54000034332275,49.099998474121094
2020-03-13 02:26:29.531272+00:00,15.199999809265137,59.359999656677246,48.099998474121094
2020-03-13 02:27:32.643231+00:00,15.300000190734863,59.54000034332275,48.70000076293945
2020-03-13 02:28:33.204026+00:00,15.300000190734863,59.54000034332275,48.70000076293945
2020-03-13 02:29:33.782696+00:00,15.5,59.9,48.29999923706055
2020-03-13 02:30:34.369629+00:00,15.5,59.9,48.400001525878906
2020-03-13 02:31:34.956841+00:00,15.5,59.9,47.79999923706055
2020-03-13 02:32:35.544248+00:00,15.399999618530273,59.71999931335449,48.29999923706055
2020-03-13 02:33:38.659416+00:00,15.300000190734863,59.54000034332275,48.599998474121094
2020-03-13 02:34:41.753761+00:00,15.5,59.9,47.5
2020-03-13 02:35:42.340944+00:00,15.5,59.9,47.29999923706055
2020-03-13 02:36:42.924319+00:00,15.5,59.9,47.20000076293945
2020-03-13 02:37:43.511529+00:00,15.5,59.9,48.099998474121094
2020-03-13 02:38:44.040878+00:00,15.5,59.9,47.5
2020-03-13 02:39:47.132196+00:00,15.600000381469727,60.080000686645505,47.599998474121094
2020-03-13 02:40:55.274837+00:00,15.699999809265137,60.259999656677245,47.29999923706055
2020-03-13 02:41:55.804088+00:00,15.699999809265137,60.259999656677245,47.20000076293945
2020-03-13 02:42:56.391296+00:00,15.800000190734863,60.44000034332275,46.70000076293945
2020-03-13 02:43:56.965119+00:00,15.699999809265137,60.259999656677245,47.099998474121094
2020-03-13 02:45:00.067352+00:00,15.800000190734863,60.44000034332275,47.5
2020-03-13 02:46:03.183180+00:00,15.899999618530273,60.61999931335449,46.5
2020-03-13 02:47:06.298469+00:00,15.800000190734863,60.44000034332275,46.599998474121094
2020-03-13 02:48:06.885217+00:00,15.800000190734863,60.44000034332275,46.20000076293945
2020-03-13 02:49:10.000415+00:00,15.699999809265137,60.259999656677245,48.400001525878906
2020-03-13 02:50:10.587529+00:00,15.699999809265137,60.259999656677245,48.5
2020-03-13 02:51:11.174147+00:00,15.800000190734863,60.44000034332275,46.29999923706055
2020-03-13 02:52:11.761300+00:00,15.800000190734863,60.44000034332275,46.400001525878906
2020-03-13 02:53:14.869880+00:00,15.800000190734863,60.44000034332275,46.70000076293945
2020-03-13 02:54:17.983616+00:00,15.800000190734863,60.44000034332275,46.79999923706055
2020-03-13 02:55:21.102427+00:00,15.699999809265137,60.259999656677245,46.599998474121094
2020-03-13 02:56:24.216925+00:00,15.600000381469727,60.080000686645505,47.099998474121094
2020-03-13 02:57:29.865858+00:00,15.5,59.9,46.599998474121094
2020-03-13 02:58:32.976874+00:00,15.5,59.9,45.900001525878906
2020-03-13 02:59:33.564189+00:00,15.5,59.9,45.900001525878906
2020-03-13 03:00:34.146130+00:00,15.399999618530273,59.71999931335449,46.599998474121094
2020-03-13 03:01:34.733405+00:00,15.300000190734863,59.54000034332275,46.79999923706055
2020-03-13 03:02:35.320252+00:00,15.600000381469727,60.080000686645505,47.099998474121094
2020-03-13 03:03:35.874968+00:00,15.600000381469727,60.080000686645505,46.5
2020-03-13 03:04:36.422433+00:00,15.600000381469727,60.080000686645505,46.5
2020-03-13 03:05:36.955009+00:00,15.5,59.9,46.5
2020-03-13 03:06:40.069628+00:00,15.399999618530273,59.71999931335449,47.0
2020-03-13 03:07:43.185098+00:00,15.5,59.9,46.29999923706055
2020-03-13 03:08:46.281705+00:00,15.5,59.9,46.70000076293945
2020-03-13 03:09:49.400585+00:00,15.600000381469727,60.080000686645505,46.099998474121094
2020-03-13 03:10:54.995314+00:00,15.5,59.9,46.400001525878906
2020-03-13 03:11:58.114144+00:00,15.5,59.9,46.0
2020-03-13 03:12:58.701252+00:00,15.600000381469727,60.080000686645505,46.099998474121094
2020-03-13 03:13:59.278730+00:00,15.600000381469727,60.080000686645505,46.0
2020-03-13 03:14:59.865978+00:00,15.5,59.9,46.099998474121094
2020-03-13 03:16:05.508513+00:00,15.5,59.9,47.29999923706055
2020-03-13 03:17:11.107727+00:00,15.800000190734863,60.44000034332275,46.099998474121094
2020-03-13 03:18:11.695027+00:00,15.699999809265137,60.259999656677245,46.099998474121094
2020-03-13 03:19:14.810188+00:00,15.699999809265137,60.259999656677245,46.0
2020-03-13 03:20:15.397317+00:00,15.600000381469727,60.080000686645505,46.099998474121094
2020-03-13 03:21:15.984640+00:00,15.699999809265137,60.259999656677245,46.29999923706055
2020-03-13 03:22:16.571736+00:00,15.699999809265137,60.259999656677245,46.79999923706055
2020-03-13 03:23:17.158053+00:00,15.699999809265137,60.259999656677245,46.0
2020-03-13 03:24:17.745258+00:00,15.600000381469727,60.080000686645505,46.5
2020-03-13 03:25:20.817278+00:00,15.5,59.9,46.70000076293945
2020-03-13 03:26:21.372834+00:00,15.5,59.9,47.099998474121094
2020-03-13 03:27:21.960049+00:00,15.899999618530273,60.61999931335449,45.900001525878906
2020-03-13 03:28:30.134031+00:00,15.699999809265137,60.259999656677245,45.900001525878906
2020-03-13 03:29:33.251746+00:00,15.600000381469727,60.080000686645505,45.900001525878906
2020-03-13 03:30:33.799018+00:00,15.600000381469727,60.080000686645505,46.0
2020-03-13 03:31:34.355203+00:00,15.699999809265137,60.259999656677245,46.20000076293945
2020-03-13 03:32:37.468078+00:00,15.699999809265137,60.259999656677245,46.20000076293945
2020-03-13 03:33:40.589899+00:00,15.600000381469727,60.080000686645505,45.79999923706055
2020-03-13 03:34:43.707348+00:00,15.600000381469727,60.080000686645505,46.099998474121094
2020-03-13 03:35:46.814668+00:00,15.800000190734863,60.44000034332275,46.5
2020-03-13 03:36:47.355035+00:00,15.699999809265137,60.259999656677245,46.400001525878906
2020-03-13 03:37:47.915283+00:00,15.699999809265137,60.259999656677245,45.29999923706055
2020-03-13 03:38:51.019151+00:00,16.0,60.8,45.29999923706055
2020-03-13 03:39:51.605054+00:00,15.899999618530273,60.61999931335449,45.29999923706055
2020-03-13 03:40:54.727384+00:00,15.800000190734863,60.44000034332275,45.5
2020-03-13 03:41:55.316567+00:00,15.699999809265137,60.259999656677245,45.400001525878906
2020-03-13 03:42:55.905600+00:00,15.699999809265137,60.259999656677245,46.0
2020-03-13 03:43:56.492760+00:00,15.600000381469727,60.080000686645505,45.900001525878906
2020-03-13 03:44:59.563835+00:00,15.699999809265137,60.259999656677245,46.0
2020-03-13 03:46:02.636951+00:00,15.699999809265137,60.259999656677245,46.20000076293945
2020-03-13 03:47:03.224331+00:00,15.699999809265137,60.259999656677245,46.20000076293945
2020-03-13 03:48:08.868282+00:00,15.699999809265137,60.259999656677245,46.20000076293945
2020-03-13 03:49:11.987508+00:00,15.800000190734863,60.44000034332275,46.099998474121094
2020-03-13 03:50:12.516736+00:00,15.800000190734863,60.44000034332275,46.099998474121094
2020-03-13 03:51:15.578066+00:00,15.600000381469727,60.080000686645505,45.900001525878906
